Session_Name_	position	BlockCount	Trial_Index_	trialcount	display	LorRdirection	Video	outcome	simulation	TrialAttnCheckXLocation	RatingLXlocation	feedbackpoint
LAMI062	TG_down	1	1	1	down	3	LAMI_right_miss_down.mp4	miss	Cause	1252	959	"(959, 690)"
LAMI062	TG_down	1	2	2	down	1	LAMI_left_miss_down.mp4	miss	"What if?"	642	1389	"(1389, 690)"
LAMI062	TG_down	1	3	3	down	1	LAMI_left_miss_down.mp4	miss	Remember	637	498	"(498, 690)"
LAMI062	TG_down	1	4	4	down	3	LAMI_left_score_down.mp4	score	"What if?"	661	510	"(510, 690)"
LAMI062	TG_down	1	5	5	down	3	LAMI_left_score_down.mp4	score	Cause	679	1409	"(1409, 690)"
LAMI062	TG_down	1	6	6	down	1	LAMI_right_score_down.mp4	score	Cause	1236	1421	"(1421, 690)"
LAMI062	TG_down	1	7	7	down	3	LAMI_right_miss_down.mp4	miss	"What if?"	1257	1443	"(1443, 690)"
LAMI062	TG_down	1	8	8	down	1	LAMI_right_score_down.mp4	score	Remember	1251	1450	"(1450, 690)"
LAMI062	TG_down	1	9	9	down	3	LAMI_left_score_down.mp4	score	"What if?"	698	498	"(498, 690)"
LAMI062	TG_down	1	10	10	down	3	LAMI_left_score_down.mp4	score	Remember	677	1394	"(1394, 690)"
LAMI062	TG_down	1	11	11	down	3	LAMI_right_miss_down.mp4	miss	Remember	1246	473	"(473, 690)"
LAMI062	TG_down	1	12	12	down	3	LAMI_right_miss_down.mp4	miss	Cause	1268	1439	"(1439, 690)"
LAMI062	TG_down	1	13	13	down	1	LAMI_right_score_down.mp4	score	"What if?"	1293	529	"(529, 690)"
LAMI062	TG_down	1	14	14	down	3	LAMI_left_score_down.mp4	score	Remember	674	1453	"(1453, 690)"
LAMI062	TG_down	1	15	15	down	3	LAMI_right_miss_down.mp4	miss	"What if?"	1223	1447	"(1447, 690)"
LAMI062	TG_down	1	16	16	down	1	LAMI_left_miss_down.mp4	miss	Remember	682	476	"(476, 690)"
LAMI062	TG_down	1	17	17	down	3	LAMI_right_miss_down.mp4	miss	Remember	1264	473	"(473, 690)"
LAMI062	TG_down	1	18	18	down	1	LAMI_left_miss_down.mp4	miss	Cause	686	1443	"(1443, 690)"
LAMI062	TG_down	1	19	19	down	3	LAMI_left_score_down.mp4	score	"What if?"	628	483	"(483, 690)"
LAMI062	TG_down	1	20	20	down	3	LAMI_right_miss_down.mp4	miss	Cause	1324	1439	"(1439, 690)"
