Session_Name_	position	BlockCount	Trial_Index_	trialcount	display	LorRdirection	Video	outcome	simulation	TrialAttnCheckXLocation	RatingLXlocation	feedbackpoint
LAMI004	YB_down	1	1	1	down	1	LAMI_left_score_down.mp4	score	"What if?"	1243	471	"(471, 690)"
LAMI004	YB_down	1	2	2	down	3	LAMI_right_miss_down.mp4	miss	Remember	1243	464	"(464, 690)"
LAMI004	YB_down	1	3	3	down	3	LAMI_right_miss_down.mp4	miss	"What if?"	1257	1456	"(1456, 690)"
LAMI004	YB_down	1	4	4	down	1	LAMI_left_score_down.mp4	score	Cause	1228	1464	"(1464, 690)"
LAMI004	YB_down	1	5	5	down	1	LAMI_left_score_down.mp4	score	Cause	1261	1448	"(1448, 690)"
LAMI004	YB_down	1	6	6	down	3	LAMI_right_score_down.mp4	score	Remember	708	1461	"(1461, 690)"
LAMI004	YB_down	1	7	7	down	3	LAMI_right_miss_down.mp4	miss	Remember	1227	466	"(466, 690)"
LAMI004	YB_down	1	8	8	down	1	LAMI_left_miss_down.mp4	miss	"What if?"	637	1459	"(1459, 690)"
LAMI004	YB_down	1	9	9	down	1	LAMI_left_score_down.mp4	score	"What if?"	1241	465	"(465, 690)"
LAMI004	YB_down	1	10	10	down	3	LAMI_right_score_down.mp4	score	Remember	706	1457	"(1457, 690)"
LAMI004	YB_down	1	11	11	down	3	LAMI_right_miss_down.mp4	miss	Cause	1291	1459	"(1459, 690)"
LAMI004	YB_down	1	12	12	down	1	LAMI_left_miss_down.mp4	miss	Cause	678	1454	"(1454, 690)"
LAMI004	YB_down	1	13	13	down	1	LAMI_left_score_down.mp4	score	"What if?"	1207	466	"(466, 690)"
LAMI004	YB_down	1	14	14	down	3	LAMI_right_miss_down.mp4	miss	Cause	1207	1461	"(1461, 690)"
LAMI004	YB_down	1	15	15	down	1	LAMI_left_score_down.mp4	score	Cause	1270	1465	"(1465, 690)"
LAMI004	YB_down	1	16	16	down	3	LAMI_right_miss_down.mp4	miss	"What if?"	1275	1456	"(1456, 690)"
LAMI004	YB_down	1	17	17	down	1	LAMI_left_miss_down.mp4	miss	Cause	705	1461	"(1461, 690)"
