Session_Name_	position	BlockCount	Trial_Index_	trialcount	display	LorRdirection	Video	outcome	simulation	TrialAttnCheckXLocation	RatingLXlocation	feedbackpoint
LAMI023	YB_up	1	27	27	down	1	LAMI_left_miss_down.mp4	miss	Cause	629	1100	"(1100, 690)"
LAMI023	YB_up	1	28	28	down	3	LAMI_right_score_down.mp4	score	Remember	694	1355	"(1355, 690)"
LAMI023	YB_up	1	29	29	down	1	LAMI_left_score_down.mp4	score	Cause	1224	1182	"(1182, 690)"
LAMI023	YB_up	1	30	30	down	1	LAMI_left_score_down.mp4	score	"What if?"	1254	531	"(531, 690)"
LAMI023	YB_up	1	31	31	down	1	LAMI_left_miss_down.mp4	miss	"What if?"	672	1183	"(1183, 690)"
LAMI023	YB_up	1	32	32	down	1	LAMI_left_score_down.mp4	score	"What if?"	1260	549	"(549, 690)"
LAMI023	YB_up	1	33	33	down	3	LAMI_right_score_down.mp4	score	Remember	644	1427	"(1427, 690)"
LAMI023	YB_up	1	34	34	down	1	LAMI_left_miss_down.mp4	miss	Cause	663	1345	"(1345, 690)"
LAMI023	YB_up	1	35	35	down	3	LAMI_right_miss_down.mp4	miss	"What if?"	1233	1356	"(1356, 690)"
LAMI023	YB_up	1	36	36	down	1	LAMI_left_score_down.mp4	score	Cause	1284	1263	"(1263, 690)"
LAMI023	YB_up	1	37	37	down	1	LAMI_left_score_down.mp4	score	"What if?"	677	1215	"(1215, 690)"
LAMI023	YB_up	1	38	38	down	1	LAMI_left_miss_down.mp4	miss	Cause	693	1217	"(1217, 690)"
LAMI023	YB_up	1	39	39	down	1	LAMI_left_miss_down.mp4	miss	Cause	692	1205	"(1205, 690)"
LAMI023	YB_up	1	40	40	down	1	LAMI_left_miss_down.mp4	miss	"What if?"	660	1361	"(1361, 690)"
LAMI023	YB_up	1	41	41	down	3	LAMI_right_score_down.mp4	score	Cause	639	1174	"(1174, 690)"
LAMI023	YB_up	1	42	42	down	1	LAMI_left_miss_down.mp4	miss	Remember	679	558	"(558, 690)"
LAMI023	YB_up	1	43	43	down	3	LAMI_right_miss_down.mp4	miss	"What if?"	1258	1315	"(1315, 690)"
LAMI023	YB_up	1	44	44	down	1	LAMI_left_score_down.mp4	score	Cause	1213	1172	"(1172, 690)"
LAMI023	YB_up	1	45	45	down	1	LAMI_left_miss_down.mp4	miss	Remember	707	508	"(508, 690)"
LAMI023	YB_up	1	46	46	down	1	LAMI_left_score_down.mp4	score	Remember	1284	1312	"(1312, 690)"
LAMI023	YB_up	1	47	47	down	1	LAMI_left_score_down.mp4	score	"What if?"	1281	539	"(539, 690)"
LAMI023	YB_up	1	48	48	down	3	LAMI_right_score_down.mp4	score	Remember	646	1361	"(1361, 690)"
