Session_Name_	position	BlockCount	Trial_Index_	trialcount	display	LorRdirection	Video	outcome	simulation	TrialAttnCheckXLocation	RatingLXlocation	feedbackpoint
LAMI005	YB_down	1	1	1	down	3	LAMI_right_score_down.mp4	score	Remember	640	1460	"(1460, 690)"
LAMI005	YB_down	1	2	2	down	1	LAMI_left_score_down.mp4	score	"What if?"	1280	466	"(466, 690)"
LAMI005	YB_down	1	3	3	down	3	LAMI_right_miss_down.mp4	miss	Remember	1238	467	"(467, 690)"
LAMI005	YB_down	1	4	4	down	1	LAMI_left_miss_down.mp4	miss	Cause	679	1456	"(1456, 690)"
LAMI005	YB_down	1	5	5	down	3	LAMI_right_miss_down.mp4	miss	"What if?"	1287	1459	"(1459, 690)"
LAMI005	YB_down	1	6	6	down	1	LAMI_left_score_down.mp4	score	"What if?"	1230	498	"(498, 690)"
LAMI005	YB_down	1	7	7	down	1	LAMI_left_miss_down.mp4	miss	Cause	664	1445	"(1445, 690)"
LAMI005	YB_down	1	8	8	down	3	LAMI_right_miss_down.mp4	miss	Remember	1262	475	"(475, 690)"
LAMI005	YB_down	1	9	9	down	1	LAMI_left_score_down.mp4	score	Cause	1228	967	"(967, 690)"
LAMI005	YB_down	1	10	10	down	3	LAMI_right_score_down.mp4	score	Cause	610	1432	"(1432, 690)"
LAMI005	YB_down	1	11	11	down	1	LAMI_left_score_down.mp4	score	Remember	1273	1459	"(1459, 690)"
LAMI005	YB_down	1	12	12	down	1	LAMI_left_miss_down.mp4	miss	"What if?"	710	1447	"(1447, 690)"
LAMI005	YB_down	1	13	13	down	1	LAMI_left_miss_down.mp4	miss	"What if?"	650	1453	"(1453, 690)"
LAMI005	YB_down	1	14	14	down	3	LAMI_right_miss_down.mp4	miss	Cause	1285	1443	"(1443, 690)"
LAMI005	YB_down	1	15	15	down	1	LAMI_left_miss_down.mp4	miss	Remember	703	477	"(477, 690)"
LAMI005	YB_down	1	16	16	down	3	LAMI_right_miss_down.mp4	miss	"What if?"	1269	1440	"(1440, 690)"
LAMI005	YB_down	1	17	17	down	1	LAMI_left_score_down.mp4	score	"What if?"	1220	480	"(480, 690)"
LAMI005	YB_down	1	18	18	down	1	LAMI_left_miss_down.mp4	miss	Remember	598	497	"(497, 690)"
LAMI005	YB_down	1	19	19	down	1	LAMI_left_score_down.mp4	score	Cause	1283	1448	"(1448, 690)"
LAMI005	YB_down	1	20	20	down	1	LAMI_left_score_down.mp4	score	Remember	1299	1438	"(1438, 690)"
LAMI005	YB_down	1	21	21	down	1	LAMI_left_score_down.mp4	score	Remember	1294	1461	"(1461, 690)"
