Session_Name_	position	BlockCount	Trial_Index_	trialcount	display	LorRdirection	Video	outcome	simulation	TrialAttnCheckXLocation	RatingLXlocation	feedbackpoint
LAMI072	TG_up	1	1	1	up	3	LAMI_left_score.mp4	score	"What if?"	788	515	"(515, 690)"
LAMI072	TG_up	1	2	2	up	1	LAMI_right_score.mp4	score	Remember	1258	949	"(949, 690)"
LAMI072	TG_up	1	3	3	up	3	LAMI_right_miss.mp4	miss	"What if?"	1235	964	"(964, 690)"
LAMI072	TG_up	1	4	4	up	3	LAMI_left_score.mp4	score	"What if?"	652	951	"(951, 690)"
LAMI072	TG_up	1	5	5	up	3	LAMI_left_score.mp4	score	Cause	652	1447	"(1447, 690)"
LAMI072	TG_up	1	6	6	up	3	LAMI_right_miss.mp4	miss	"What if?"	1272	1449	"(1449, 690)"
LAMI072	TG_up	1	7	7	up	1	LAMI_right_score.mp4	score	Cause	1266	1458	"(1458, 690)"
LAMI072	TG_up	1	8	8	up	3	LAMI_right_miss.mp4	miss	Remember	1460	503	"(503, 690)"
LAMI072	TG_up	1	9	9	up	1	LAMI_left_miss.mp4	miss	Cause	540	1454	"(1454, 690)"
LAMI072	TG_up	1	10	10	up	3	LAMI_right_miss.mp4	miss	Remember	1305	515	"(515, 690)"
LAMI072	TG_up	1	11	11	up	3	LAMI_left_score.mp4	score	Remember	668	1449	"(1449, 690)"
LAMI072	TG_up	1	12	12	up	3	LAMI_right_miss.mp4	miss	Cause	1326	1453	"(1453, 690)"
LAMI072	TG_up	1	13	13	up	3	LAMI_right_miss.mp4	miss	Cause	1248	1459	"(1459, 690)"
LAMI072	TG_up	1	14	14	up	1	LAMI_right_score.mp4	score	"What if?"	672	1453	"(1453, 690)"
LAMI072	TG_up	1	15	15	up	3	LAMI_right_miss.mp4	miss	"What if?"	1253	1455	"(1455, 690)"
LAMI072	TG_up	1	16	16	up	1	LAMI_right_score.mp4	score	Remember	1287	1452	"(1452, 690)"
LAMI072	TG_up	1	17	17	up	1	LAMI_right_score.mp4	score	Cause	1271	1452	"(1452, 690)"
LAMI072	TG_up	1	18	18	up	1	LAMI_right_score.mp4	score	Remember	1286	1454	"(1454, 690)"
LAMI072	TG_up	1	19	19	up	1	LAMI_left_miss.mp4	miss	Remember	713	493	"(493, 690)"
