Session_Name_	position	BlockCount	Trial_Index_	trialcount	display	LorRdirection	Video	outcome	simulation	TrialAttnCheckXLocation	RatingLXlocation	feedbackpoint
LAMI025	TG_up	1	1	1	up	1	LAMI_left_miss.mp4	miss	Remember	696	961	"(961, 690)"
LAMI025	TG_up	1	2	2	up	1	LAMI_right_score.mp4	score	Remember	1248	1439	"(1439, 690)"
LAMI025	TG_up	1	3	3	up	3	LAMI_right_miss.mp4	miss	"What if?"	1265	1454	"(1454, 690)"
LAMI025	TG_up	1	4	4	up	3	LAMI_right_miss.mp4	miss	"What if?"	1238	1457	"(1457, 690)"
LAMI025	TG_up	1	5	5	up	1	LAMI_right_score.mp4	score	"What if?"	1237	463	"(463, 690)"
LAMI025	TG_up	1	6	6	up	3	LAMI_left_score.mp4	score	Cause	697	1441	"(1441, 690)"
LAMI025	TG_up	1	7	7	up	1	LAMI_right_score.mp4	score	Remember	1299	1458	"(1458, 690)"
LAMI025	TG_up	1	8	8	up	3	LAMI_left_score.mp4	score	"What if?"	712	477	"(477, 690)"
LAMI025	TG_up	1	9	9	up	1	LAMI_left_miss.mp4	miss	Cause	717	1461	"(1461, 690)"
LAMI025	TG_up	1	10	10	up	3	LAMI_left_score.mp4	score	Cause	674	1453	"(1453, 690)"
LAMI025	TG_up	1	11	11	up	1	LAMI_left_miss.mp4	miss	Cause	686	1471	"(1471, 690)"
LAMI025	TG_up	1	12	12	up	1	LAMI_left_miss.mp4	miss	Remember	637	455	"(455, 690)"
LAMI025	TG_up	1	13	13	up	1	LAMI_left_miss.mp4	miss	"What if?"	655	1465	"(1465, 690)"
LAMI025	TG_up	1	14	14	up	1	LAMI_left_miss.mp4	miss	Cause	672	1461	"(1461, 690)"
LAMI025	TG_up	1	15	15	up	1	LAMI_right_score.mp4	score	Cause	1290	1451	"(1451, 690)"
LAMI025	TG_up	1	16	16	up	3	LAMI_left_score.mp4	score	Remember	674	1461	"(1461, 690)"
LAMI025	TG_up	1	17	17	up	1	LAMI_right_score.mp4	score	"What if?"	1301	481	"(481, 690)"
LAMI025	TG_up	1	18	18	up	3	LAMI_right_miss.mp4	miss	"What if?"	1212	1454	"(1454, 690)"
LAMI025	TG_up	1	19	19	up	3	LAMI_right_miss.mp4	miss	Cause	1295	1452	"(1452, 690)"
LAMI025	TG_up	1	20	20	up	3	LAMI_right_miss.mp4	miss	Remember	1230	452	"(452, 690)"
LAMI025	TG_up	1	21	21	up	1	LAMI_right_score.mp4	score	Remember	1292	1492	"(1492, 690)"
LAMI025	TG_up	1	22	22	up	3	LAMI_left_score.mp4	score	Cause	720	1471	"(1471, 690)"
LAMI025	TG_up	1	23	23	up	1	LAMI_left_miss.mp4	miss	Remember	699	448	"(448, 690)"
LAMI025	TG_up	1	24	24	up	1	LAMI_right_score.mp4	score	"What if?"	1249	472	"(472, 690)"
