Session_Name_	position	BlockCount	Trial_Index_	trialcount	display	LorRdirection	Video	outcome	simulation	TrialAttnCheckXLocation	RatingLXlocation	feedbackpoint
LAMI009	YB_up	1	35	35	down	1	LAMI_left_score_down.mp4	score	Remember	1260	1462	"(1462, 690)"
LAMI009	YB_up	1	36	36	down	1	LAMI_left_score_down.mp4	score	Cause	1284	1327	"(1327, 690)"
LAMI009	YB_up	1	37	37	down	3	LAMI_right_miss_down.mp4	miss	Cause	1270	1327	"(1327, 690)"
LAMI009	YB_up	1	38	38	down	1	LAMI_left_miss_down.mp4	miss	Remember	650	462	"(462, 690)"
LAMI009	YB_up	1	39	39	down	3	LAMI_right_score_down.mp4	score	"What if?"	672	458	"(458, 690)"
LAMI009	YB_up	1	40	40	down	3	LAMI_right_miss_down.mp4	miss	"What if?"	1258	1458	"(1458, 690)"
LAMI009	YB_up	1	41	41	down	3	LAMI_right_score_down.mp4	score	Cause	664	1379	"(1379, 690)"
LAMI009	YB_up	1	42	42	down	3	LAMI_right_score_down.mp4	score	"What if?"	658	468	"(468, 690)"
LAMI009	YB_up	1	43	43	down	3	LAMI_right_score_down.mp4	score	Remember	644	1457	"(1457, 690)"
LAMI009	YB_up	1	44	44	down	1	LAMI_left_miss_down.mp4	miss	Remember	665	458	"(458, 690)"
LAMI009	YB_up	1	45	45	down	1	LAMI_left_miss_down.mp4	miss	Cause	638	1346	"(1346, 690)"
LAMI009	YB_up	1	46	46	down	3	LAMI_right_score_down.mp4	score	Cause	653	1447	"(1447, 690)"
LAMI009	YB_up	1	47	47	down	1	LAMI_left_score_down.mp4	score	Remember	1229	1459	"(1459, 690)"
LAMI009	YB_up	1	48	48	down	1	LAMI_left_miss_down.mp4	miss	"What if?"	667	1455	"(1455, 690)"
